filename,true_label,predicted_label
Tomato__Target_Spot/0c2bd887-092f-410d-ac56-9b96110665c8___Com.G_TgS_FL 8285.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0cff721c-1c6c-439e-a71e-7bbfca6d4fb4___Com.G_TgS_FL 0655.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0d15f8d7-a777-4c3b-b5e4-5b1d31661e89___Com.G_TgS_FL 1094.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0d97bbcf-f322-410a-984d-935e8d2bb5d0___Com.G_TgS_FL 0748.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0da91f19-f1bb-4129-b122-459648794512___Com.G_TgS_FL 8276.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0df45326-8aa9-49bf-a2fd-e7f454c2dfbf___Com.G_TgS_FL 9718.JPG,Tomato__Target_Spot,Tomato__Tomato_mosaic_virus
Tomato__Target_Spot/0e9c0af8-facc-4240-b498-41f8004c8061___Com.G_TgS_FL 0915.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0eaa45be-4346-4e3c-ab6f-4ce9f9aec1db___Com.G_TgS_FL 7902.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0ed61d9f-3301-4088-a020-ccc9ebed8b21___Com.G_TgS_FL 8399.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0f32cb0d-8a87-4d7b-beb1-945c4e1cd374___Com.G_TgS_FL 0642.JPG,Tomato__Target_Spot,Tomato_Leaf_Mold
Tomato__Target_Spot/0fccb8d0-3f91-442c-8d74-6dbfb163f8a9___Com.G_TgS_FL 8365.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0fe7d644-dc8b-49f7-9a41-33ec029f6437___Com.G_TgS_FL 8274.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/0ff11bec-6751-47dc-86a0-cf28682f13d3___Com.G_TgS_FL 7907.JPG,Tomato__Target_Spot,Tomato_Septoria_leaf_spot
Tomato__Target_Spot/0ff32a4f-e1d2-4ab4-98ae-41ef143c56b1___Com.G_TgS_FL 1084.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1070e740-6ac0-4e66-b450-ae7ced095091___Com.G_TgS_FL 0757.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/109ac0d6-8530-42dc-9dce-8242f839c61f___Com.G_TgS_FL 1105.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/10d8b093-8309-4a2c-b801-4be4809aad2e___Com.G_TgS_FL 1034.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/112db582-127e-455c-8ee4-b0ab6bb3e075___Com.G_TgS_FL 8346.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/116dd823-932b-41f0-b0b3-4a0bbd360f8f___Com.G_TgS_FL 0876.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/118a4a8a-3a07-41e5-ae87-f15efaa264f0___Com.G_TgS_FL 0859.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/120190ab-fc78-47d6-94da-bc524d9e9c9a___Com.G_TgS_FL 7954.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/12043f51-8708-4543-ae7b-1a4e97376ade___Com.G_TgS_FL 8244.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/12d24a09-d4e7-419c-8a19-b0efa059c3ec___Com.G_TgS_FL 1020.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/13171789-e847-42d1-ac9b-cfeecb94bf82___Com.G_TgS_FL 1038.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1321a438-2e26-42d0-81f5-2c04df6d7392___Com.G_TgS_FL 8412.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/13251526-fecf-42d9-9d4e-81a06c5475e5___Com.G_TgS_FL 8376.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/13cbc6d9-c5b3-42c8-8228-e11affd93c9b___Com.G_TgS_FL 8137.JPG,Tomato__Target_Spot,Tomato_Septoria_leaf_spot
Tomato__Target_Spot/13eec704-81e1-46ff-b316-f9271fc39d3b___Com.G_TgS_FL 1114.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/148cdbbd-8c98-494d-9768-24dee1079b67___Com.G_TgS_FL 9664.JPG,Tomato__Target_Spot,Tomato__Tomato_mosaic_virus
Tomato__Target_Spot/14b33831-3899-46b9-b987-8654111ecf84___Com.G_TgS_FL 1115.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/14f0c0f2-b40f-446d-94f8-e1a2bc3246fd___Com.G_TgS_FL 0840.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/152c3594-234d-4385-b487-83ea574cd860___Com.G_TgS_FL 1132.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/15b9da1b-5047-4f10-97c2-b181e4842466___Com.G_TgS_FL 1007.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/15f2395b-7130-456a-8ad6-858481c5bf77___Com.G_TgS_FL 0960.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/160f7688-821b-4d25-a867-62d0cf492777___Com.G_TgS_FL 0808.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1618e9b6-dbf3-4d92-a9bb-0460f121015b___Com.G_TgS_FL 9754.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/16e6cb79-1738-454a-aca2-a092bb0f5805___Com.G_TgS_FL 0861.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/17975abb-ad00-4e50-bf84-7e5d5dd07880___Com.G_TgS_FL 0769.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/17b9c917-6c33-4f94-a976-64812727073c___Com.G_TgS_FL 7875.JPG,Tomato__Target_Spot,Tomato_Septoria_leaf_spot
Tomato__Target_Spot/17cc92e0-8ca2-4917-8a55-1c4eb0e66182___Com.G_TgS_FL 9857.JPG,Tomato__Target_Spot,Tomato__Tomato_mosaic_virus
Tomato__Target_Spot/1840e451-4049-49de-a7ee-9f305e85d3c3___Com.G_TgS_FL 9966.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/18d6ab94-246a-48f9-b5df-b95c02180ff0___Com.G_TgS_FL 9967.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/198836e7-53b2-41b0-b87a-e43f7d804dd2___Com.G_TgS_FL 8313.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/19f500f4-67a4-48ab-ba8d-e9cebbc5352d___Com.G_TgS_FL 7897.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1a3fba97-a09e-48f3-b74e-fe060a03f39b___Com.G_TgS_FL 0856.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1a8e252e-a75b-4d39-9dfb-e09434029183___Com.G_TgS_FL 0711.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1acc1730-96e3-476d-a25a-2c0de0a8df74___Com.G_TgS_FL 8228.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1ae385d6-0c21-402d-b291-d3b7c0ed57c5___Com.G_TgS_FL 8131.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1b0bb2af-424b-4268-9f2b-80e4324b769d___Com.G_TgS_FL 8358.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1bd1e7a3-614e-4ae4-8707-effd2b0e42fb___Com.G_TgS_FL 0688.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1c051bf2-9fb9-4d1f-b5c3-d813c0278aca___Com.G_TgS_FL 9683.JPG,Tomato__Target_Spot,Tomato__Tomato_mosaic_virus
Tomato__Target_Spot/1c4677d0-4d19-490a-8b7a-5894806174fb___Com.G_TgS_FL 0965.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1cf38c9a-f005-455f-9101-a04239ccb9a4___Com.G_TgS_FL 0749.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1dcaf64c-19e6-4854-8d99-53c30dbefcef___Com.G_TgS_FL 0999.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1ec7a39a-7eec-434e-94ae-c6d32923b1e2___Com.G_TgS_FL 1107.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1ecca1a2-c028-4cf8-8861-6fcb365bffca___Com.G_TgS_FL 9707.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/1f2808be-4fd7-4711-b2dd-5dcc765ef22f___Com.G_TgS_FL 8307.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/20515a64-1d49-4e91-b27f-2d150bd68db2___Com.G_TgS_FL 7926.JPG,Tomato__Target_Spot,Pepper__bell___healthy
Tomato__Target_Spot/20e074f5-27bb-48ac-8cb6-bb6586f3aeaa___Com.G_TgS_FL 8200.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/216986d3-6b5d-47e6-8ae5-876de7aac386___Com.G_TgS_FL 8199.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/21979570-bcc3-481e-bde0-ca5e108d3844___Com.G_TgS_FL 8388.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/21aa9ddb-0051-41c7-b1e3-316c20c64483___Com.G_TgS_FL 8151.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/21c3078a-7741-49f6-87af-394cc005e18f___Com.G_TgS_FL 7891.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/227541e4-58a7-4abe-aef0-0fab2131c907___Com.G_TgS_FL 0743.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/22beb2c0-f830-421b-99b9-eaa0519b1667___Com.G_TgS_FL 0739.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/23030173-1999-4b35-b096-59a70bdc2682___Com.G_TgS_FL 8375.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2334031d-35e6-4e99-bfee-e21c5fa1a75f___Com.G_TgS_FL 8334.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/23b6e2a4-c231-4270-994e-6a5e58edddc7___Com.G_TgS_FL 8279.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/252b0f54-737e-4622-960c-2196803b6a00___Com.G_TgS_FL 0974.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/25e2f100-2c7b-4c06-a5f2-0bce10499905___Com.G_TgS_FL 1096.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/26150f8e-52df-4b1e-b37c-01f3cfc8d746___Com.G_TgS_FL 9958.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2615bf45-0d9a-4b11-8eab-25bb5b86937d___Com.G_TgS_FL 1053.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/26621cfe-fce8-458c-9da0-807dd2affc75___Com.G_TgS_FL 0765.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2696085e-81f7-41d9-a9a3-1780938f0e87___Com.G_TgS_FL 0994.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/26b14c4b-b293-41bb-aabb-4a36346f5e8c___Com.G_TgS_FL 1101.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/277f3a84-81e1-44c9-9d89-de7a9ded03ff___Com.G_TgS_FL 8316.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/27eb06a0-f8b9-44db-a169-4e3e6553f3f2___Com.G_TgS_FL 1108.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2871a865-06e7-4a2e-be51-77743b1a9f72___Com.G_TgS_FL 8149.JPG,Tomato__Target_Spot,Tomato_Septoria_leaf_spot
Tomato__Target_Spot/2914d8c0-09ba-4a50-a075-738c4a63e288___Com.G_TgS_FL 8119.JPG,Tomato__Target_Spot,Tomato__Tomato_mosaic_virus
Tomato__Target_Spot/29290d4b-f5ac-4c05-9408-60a0e5fcf867___Com.G_TgS_FL 1009.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/294342db-c137-4644-9b1e-fb4bf61d7508___Com.G_TgS_FL 8288.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/29ffa975-cc38-456f-b2ac-bcef11ec7950___Com.G_TgS_FL 0654.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2a1190a6-0661-4066-a05d-2b6486788f10___Com.G_TgS_FL 8239.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2a1fa2a0-b6ab-4c9b-984f-ea4108087568___Com.G_TgS_FL 8225.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2a71aaa1-bbbc-4d44-a8b6-8ef1f0ebd8ff___Com.G_TgS_FL 1102.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2b9b189c-11a8-46ce-9553-acce775bd29d___Com.G_TgS_FL 9978.JPG,Tomato__Target_Spot,Tomato_Spider_mites_Two_spotted_spider_mite
Tomato__Target_Spot/2c93d540-be61-4546-9cbc-74c776f19379___Com.G_TgS_FL 0690.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2cd822da-0f2b-48a2-9216-6da7fd957874___Com.G_TgS_FL 0761.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2cf65636-9118-4fd6-ada3-1ac605d85356___Com.G_TgS_FL 0971.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2d918628-2486-4303-8e68-07fdefe3ae6b___Com.G_TgS_FL 9729.JPG,Tomato__Target_Spot,Tomato__Tomato_mosaic_virus
Tomato__Target_Spot/2e14fe88-6f4a-4765-9255-7b05d75db72a___Com.G_TgS_FL 9742.JPG,Tomato__Target_Spot,Tomato_Septoria_leaf_spot
Tomato__Target_Spot/2e4a4f1b-f045-42c2-9e29-6b7edcb8f2ef___Com.G_TgS_FL 0996.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2e6677ea-2788-49fd-86bc-1a3d3842725d___Com.G_TgS_FL 1092.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2e66bdf7-5fb4-4814-a0e9-db1b2cad451a___Com.G_TgS_FL 8300.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/2e92c5f1-e71e-4d65-9fa8-6f51c242142e___Com.G_TgS_FL 0936.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/300a1a92-1ef2-4e5f-914a-58cb34268f89___Com.G_TgS_FL 9787.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/301b5d55-0a07-4135-8a65-0314a4b50fe8___Com.G_TgS_FL 8161.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/3057f7d1-30c6-4e73-a21d-ff0564649812___Com.G_TgS_FL 1083.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/30d35029-a9ce-44c7-b717-0fabef24398d___Com.G_TgS_FL 8253.JPG,Tomato__Target_Spot,Tomato_Septoria_leaf_spot
Tomato__Target_Spot/312117bf-d6f3-41a0-8dd8-50a221e61d87___Com.G_TgS_FL 8293.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/31dff38a-b7d1-47b7-af46-2dcef29f4e0e___Com.G_TgS_FL 1077.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/31ea8f3f-dd6c-4a88-bce3-b2311799ff6a___Com.G_TgS_FL 8390.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/3225cfcd-1157-44d4-b5ff-61b7c61795d8___Com.G_TgS_FL 8308.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/326f1d4e-e38a-4b91-8e92-31e43484e787___Com.G_TgS_FL 8394.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/32aa186b-a151-4f0e-b20c-7943a4e72746___Com.G_TgS_FL 7983.JPG,Tomato__Target_Spot,Tomato__Tomato_mosaic_virus
Tomato__Target_Spot/34aad010-a76d-43f1-aa63-261ae78d75f7___Com.G_TgS_FL 8345.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/34c49f9c-0733-44d6-ad40-d97d7d655d0d___Com.G_TgS_FL 0714.JPG,Tomato__Target_Spot,Tomato_Septoria_leaf_spot
Tomato__Target_Spot/35320e88-f513-446d-949a-b5361b677009___Com.G_TgS_FL 9849.JPG,Tomato__Target_Spot,Tomato_Septoria_leaf_spot
Tomato__Target_Spot/356ff048-7937-4c55-b0d4-f831c7cb80e4___Com.G_TgS_FL 0680.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/359abcae-1893-4382-9d85-994affce4d66___Com.G_TgS_FL 8231.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/359af7c8-68a5-45d6-9804-387b62a92570___Com.G_TgS_FL 9955.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/35b0ec56-80f9-4fee-bbf4-b80f782ad37b___Com.G_TgS_FL 9985.JPG,Tomato__Target_Spot,Tomato_Septoria_leaf_spot
Tomato__Target_Spot/35fc2de1-f8e1-4ceb-b3fd-6cead6562333___Com.G_TgS_FL 8143.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/361193d0-3a49-4d6c-a94f-5a36f32e02d7___Com.G_TgS_FL 9756.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/3629c94e-1f71-4ec6-91e6-7b3f327c199b___Com.G_TgS_FL 8301.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/36356b7e-0d6b-4ead-af0d-2c2125406086___Com.G_TgS_FL 0882.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/363a6f1d-d0d7-4991-9e07-643fd9d4631b___Com.G_TgS_FL 8196.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Target_Spot/36c496c8-403b-4f76-abea-0834dcda8d0c___Com.G_TgS_FL 8222.JPG,Tomato__Target_Spot,Tomato_healthy
Tomato__Tomato_YellowLeaf__Curl_Virus/00c16232-5beb-41a1-9a05-b18a02f10ca1___YLCV_NREC 2536.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato_Spider_mites_Two_spotted_spider_mite
Tomato__Tomato_YellowLeaf__Curl_Virus/04167585-5400-4bdb-b58b-c5e944a1ecd8___YLCV_NREC 0079.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato_Spider_mites_Two_spotted_spider_mite
Tomato__Tomato_YellowLeaf__Curl_Virus/06af6068-b0d7-4dec-b4d5-5ba2fe1753cb___YLCV_NREC 2321.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato_Spider_mites_Two_spotted_spider_mite
Tomato__Tomato_YellowLeaf__Curl_Virus/089806a4-72a6-4a9d-aed1-5ae29f2bfa2e___YLCV_NREC 2193.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Pepper__bell___Bacterial_spot
Tomato__Tomato_YellowLeaf__Curl_Virus/098efb67-21d9-4884-9f01-62608d340a1b___YLCV_GCREC 5234.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato_Leaf_Mold
Tomato__Tomato_YellowLeaf__Curl_Virus/0ae5c8c7-af28-42b4-a312-efd080f76c1a___YLCV_GCREC 5464.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato_Early_blight
Tomato__Tomato_YellowLeaf__Curl_Virus/0bca3405-5d24-4780-a96c-6c51d91c2677___YLCV_NREC 2696.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato_Spider_mites_Two_spotted_spider_mite
Tomato__Tomato_YellowLeaf__Curl_Virus/0c5ab0f1-9f4c-47f0-980d-f9b67201ce51___YLCV_NREC 0058.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato_Spider_mites_Two_spotted_spider_mite
Tomato__Tomato_YellowLeaf__Curl_Virus/0d18695b-030f-4bf4-9153-40759c2a6110___YLCV_GCREC 2242.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato__Target_Spot
Tomato__Tomato_YellowLeaf__Curl_Virus/0f4001ae-9a28-4263-9eb1-1028ecbcd312___YLCV_NREC 2322.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato_Spider_mites_Two_spotted_spider_mite
Tomato__Tomato_YellowLeaf__Curl_Virus/13901a18-a9bf-48d7-a1a7-c6afd7d6bf87___YLCV_NREC 0130.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato_Spider_mites_Two_spotted_spider_mite
Tomato__Tomato_YellowLeaf__Curl_Virus/13f92a74-74af-4f39-ae41-1930bb2b5e38___YLCV_NREC 0183.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato_Spider_mites_Two_spotted_spider_mite
Tomato__Tomato_YellowLeaf__Curl_Virus/14d50144-a715-4ec9-bfa6-3f59056311e8___YLCV_NREC 2020.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato_Leaf_Mold
Tomato__Tomato_YellowLeaf__Curl_Virus/190aa5ac-cb64-4429-bb9b-b0be51e785f9___YLCV_GCREC 1986.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Pepper__bell___Bacterial_spot
Tomato__Tomato_YellowLeaf__Curl_Virus/1d284bff-229f-4fb3-89c6-afdaff9e6f3e___UF.GRC_YLCV_Lab 08577.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,Tomato_Bacterial_spot
Tomato__Tomato_mosaic_virus/01b32f27-2b9b-4961-805b-8066bf4d90f1___PSU_CG 2417.JPG,Tomato__Tomato_mosaic_virus,Tomato_healthy
Tomato__Tomato_mosaic_virus/021accd9-bbb2-4777-8f94-93295e6de49e___PSU_CG 2075.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/02cb8c4e-4542-4020-bb46-025de54d97ae___PSU_CG 2098.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/046a2559-23b4-4018-a3db-337347ceb391___PSU_CG 2321.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/05910684-8466-4472-b520-b6f90bfc0d01___PSU_CG 2076.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/05a31ee3-d097-4e32-a1fe-ef11f84ff374___PSU_CG 2149.JPG,Tomato__Tomato_mosaic_virus,Tomato_Leaf_Mold
Tomato__Tomato_mosaic_virus/08e45674-8d1e-4c3c-804a-663d9fef1ead___PSU_CG 2249.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/0bf3eb4c-e2cd-4e72-8834-4fc045bd67ae___PSU_CG 2414.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/0d9accf3-1285-4356-b69b-2ae132c5f145___PSU_CG 2337.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/0fefaaee-79e4-45a6-8606-5a4ab1ea43a2___PSU_CG 2398.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/1170f108-86a3-4bc6-8a06-c82e55178f91___PSU_CG 2327.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/119554ae-c777-46da-abb7-591404fdc65f___PSU_CG 2393.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/124f2b6c-ba93-46dc-9662-04ec2b631a23___PSU_CG 2084.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/14112644-0ec3-465b-af00-ac2286d8e15f___PSU_CG 2344.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/155b3b3a-2eab-4b55-aa3c-bb8d7b53b624___PSU_CG 2302.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/16f91dc7-59a2-4cc3-b896-64e28bc60ced___PSU_CG 2108.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/176ff795-1f59-4248-8374-bf5a88187934___PSU_CG 2160.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/17964172-e35d-45c6-8273-ae73dfab0cb3___PSU_CG 2074.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/1ccfd473-6b3d-47a9-897b-0653d7683d75___PSU_CG 2163.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/21fe0741-4ff6-4f8f-8969-6b8bdeea58fa___PSU_CG 2278.JPG,Tomato__Tomato_mosaic_virus,Tomato_healthy
Tomato__Tomato_mosaic_virus/227c893f-5a46-4df3-859d-ba3a74e4cb82___PSU_CG 2277.JPG,Tomato__Tomato_mosaic_virus,Tomato_healthy
Tomato__Tomato_mosaic_virus/22a98961-90fb-4ff5-a6db-6313fa61f74b___PSU_CG 2125.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/2480c7f8-eb75-4606-bf92-24f09ac52a37___PSU_CG 2380.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/27000177-5a1d-4539-b78d-07a6f9a38089___PSU_CG 2168.JPG,Tomato__Tomato_mosaic_virus,Tomato_healthy
Tomato__Tomato_mosaic_virus/271772e3-6aeb-4d46-9233-ad877d12971f___PSU_CG 2317.JPG,Tomato__Tomato_mosaic_virus,Tomato_Septoria_leaf_spot
Tomato__Tomato_mosaic_virus/2df35be7-ba8c-4ff6-a608-f7c481c59ede___PSU_CG 2202.JPG,Tomato__Tomato_mosaic_virus,Tomato_Leaf_Mold
